발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
06431,한국남부발전(주),KR6064315A66,B064315A6,일반사채 (116100),,상장,활성,2020-06-26,,한국남부발전 54-3,KOREA SOUTHERN POWER 54-3,회사채,,"80,000,000,000",2020-06-25,원화,2050-06-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.679,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-25,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KOREA SOUTHERN/1.679 Bd 20500625 Sr,,
06440,(주)엘지씨엔에스,KR6064401A53,B064401A5,일반사채 (116100),,상장,활성,2020-05-14,,엘지씨엔에스 12-1,LG CNS 12-1,회사채,,"150,000,000,000",2020-05-14,원화,2023-05-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.596,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LG CNS/ Bd 20230512 Sr Ungtd,,
06440,(주)엘지씨엔에스,KR6064402A52,B064402A5,일반사채 (116100),,상장,활성,2020-05-14,,엘지씨엔에스 12-2,LG CNS 12-2,회사채,,"50,000,000,000",2020-05-14,원화,2025-05-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.749,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LG CNS/ Bd 20250514 Sr Ungtd,,
06440,(주)엘지씨엔에스,KR6064403A51,B064403A5,일반사채 (116100),,상장,활성,2020-05-14,,엘지씨엔에스 12-3,LG CNS 12-3,회사채,,"100,000,000,000",2020-05-14,원화,2027-05-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.986,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LG CNS/ Bd 20270514 Sr Ungtd,,
06498,한국남동발전(주),KR6064981A69,B064981A6,일반사채 (116100),,상장,활성,2020-06-12,,한국남동발전 47-1,KOREA SOUTH-EAST POWER 47-1,회사채,,"30,000,000,000",2020-06-11,원화,2040-06-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.628,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-11,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,KOSEPCO/1.628 Bd 20400611 Sr Ungtd,,
06498,한국남동발전(주),KR6064982A68,B064982A6,일반사채 (116100),,상장,활성,2020-06-12,,한국남동발전 47-2,KOREA SOUTH-EAST POWER 47-2,회사채,,"140,000,000,000",2020-06-11,원화,2050-06-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.646,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-11,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,KOSEPCO/1.646 Bd 20500611 Sr Ungtd,,
06590,현대카드(주),KR6065901A55,B065901A5,카드채권 (116220),,상장,활성,2020-05-15,,현대카드 800-1,HYUNDAI CARD 800-1,회사채,,"60,000,000,000",2020-05-14,원화,2021-05-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.474,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.474 Bd 20210514 Sr,,
06590,현대카드(주),KR6065901A63,B065901A6,카드채권 (116220),,상장,활성,2020-06-09,,현대카드 804,HYUNDAI CARD 804,회사채,,"50,000,000,000",2020-06-08,원화,2023-06-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.6,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.600 Bd 20230608 Sr,,
06590,현대카드(주),KR6065901A71,B065901A7,카드채권 (116220),,상장,활성,2020-07-10,,현대카드 806-1,HYUNDAI CARD 806-1,회사채,,"30,000,000,000",2020-07-09,원화,2022-07-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.335,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.335 Bd 20220708 Sr,,
06590,현대카드(주),KR6065902A54,B065902A5,카드채권 (116220),,상장,활성,2020-05-15,,현대카드 800-2,HYUNDAI CARD 800-2,회사채,,"10,000,000,000",2020-05-14,원화,2021-06-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.475,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.475 Bd 20210614 Sr,,
06590,현대카드(주),KR6065902A62,B065902A6,카드채권 (116220),,상장,활성,2020-06-19,,현대카드 805,HYUNDAI CARD 805,회사채,,"40,000,000,000",2020-06-18,원화,2022-06-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.347,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-18,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.347 Bd 20220617 Sr,,
06590,현대카드(주),KR6065902A70,B065902A7,카드채권 (116220),,상장,활성,2020-07-10,,현대카드 806-2,HYUNDAI CARD 806-2,회사채,,"20,000,000,000",2020-07-09,원화,2030-07-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.246,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/2.246 Bd 20300709 Sr,,
06590,현대카드(주),KR6065903A53,B065903A5,카드채권 (116220),,상장,활성,2020-05-15,,현대카드 800-3,HYUNDAI CARD 800-3,회사채,,"20,000,000,000",2020-05-14,원화,2021-07-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.477,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.477 Bd 20210714 Sr,,
06590,현대카드(주),KR6065903A79,B065903A7,카드채권 (116220),,상장,활성,2020-07-21,,현대카드 807-1,HYUNDAI CARD 807-1,회사채,,"40,000,000,000",2020-07-20,원화,2023-07-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.505,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.505 Bd 20230720 Sr,,
06590,현대카드(주),KR6065904A52,B065904A5,카드채권 (116220),,상장,활성,2020-05-15,,현대카드 800-4,HYUNDAI CARD 800-4,회사채,,"80,000,000,000",2020-05-14,원화,2021-08-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.478,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.478 Bd 20210813 Sr,,
06590,현대카드(주),KR6065904A78,B065904A7,카드채권 (116220),,상장,활성,2020-07-21,,현대카드 807-2,HYUNDAI CARD 807-2,회사채,,"10,000,000,000",2020-07-20,원화,2024-07-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.597,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.597 Bd 20240719 Sr,,
06590,현대카드(주),KR6065905A51,B065905A5,카드채권 (116220),,상장,활성,2020-05-15,,현대카드 800-5,HYUNDAI CARD 800-5,회사채,,"10,000,000,000",2020-05-14,원화,2021-11-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.483,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.483 Bd 20211112 Sr,,
06590,현대카드(주),KR6065905A77,B065905A7,카드채권 (116220),,상장,활성,2020-07-27,,현대카드 808-1,HYUNDAI CARD 808-1,회사채,,"10,000,000,000",2020-07-24,원화,2025-07-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.638,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-24,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,DB금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.638 Bd 20250724 Sr,,
06590,현대카드(주),KR6065906A50,B065906A5,카드채권 (116220),,상장,활성,2020-05-15,,현대카드 800-6,HYUNDAI CARD 800-6,회사채,,"30,000,000,000",2020-05-14,원화,2022-05-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.542,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.542 Bd 20220513 Sr,,
06590,현대카드(주),KR6065906A76,B065906A7,카드채권 (116220),,상장,활성,2020-07-27,,현대카드 808-2,HYUNDAI CARD 808-2,회사채,,"20,000,000,000",2020-07-24,원화,2027-07-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.717,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-24,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,DB금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.717 Bd 20270723 Sr,,
06590,현대카드(주),KR6065907A59,B065907A5,카드채권 (116220),,상장,활성,2020-05-25,,현대카드 801-1,HYUNDAI CARD 801-1,회사채,,"40,000,000,000",2020-05-22,원화,2021-11-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.402,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-22,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.402 Bd 20211122 Sr,,
06590,현대카드(주),KR6065908A58,B065908A5,카드채권 (116220),,상장,활성,2020-05-25,,현대카드 801-2,HYUNDAI CARD 801-2,회사채,,"40,000,000,000",2020-05-22,원화,2022-05-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.485,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-22,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.485 Bd 20220520 Sr,,
06590,현대카드(주),KR6065909A57,B065909A5,카드채권 (116220),,상장,활성,2020-05-29,,현대카드 802-1,HYUNDAI CARD 802-1,회사채,,"10,000,000,000",2020-05-28,원화,2021-11-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.311,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.311 Bd 20211126 Sr,,
06590,현대카드(주),KR606590AA50,B06590AA5,카드채권 (116220),,상장,활성,2020-05-29,,현대카드 802-2,HYUNDAI CARD 802-2,회사채,,"40,000,000,000",2020-05-28,원화,2022-05-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.427,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.427 Bd 20220527 Sr,,
06590,현대카드(주),KR606590BA59,B06590BA5,카드채권 (116220),,상장,활성,2020-05-29,,현대카드 802-3,HYUNDAI CARD 802-3,회사채,,"50,000,000,000",2020-05-28,원화,2022-05-27,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,1.242,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBVUFB,HYUNDAI CARD/Vari Bd 20220527 Sr,,
06590,현대카드(주),KR606590CA58,B06590CA5,카드채권 (116220),,상장,활성,2020-05-29,,현대카드 802-4,HYUNDAI CARD 802-4,회사채,,"120,000,000,000",2020-05-28,원화,2022-11-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.55,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.550 Bd 20221128 Sr,,
06590,현대카드(주),KR606590DA57,B06590DA5,카드채권 (116220),,상장,활성,2020-06-01,,현대카드 803,HYUNDAI CARD 803,회사채,,"120,000,000,000",2020-05-29,원화,2023-05-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.532,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-29,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CARD/1.532 Bd 20230529 Sr,,
06656,(주)한국중부발전,KR6066561A62,B066561A6,일반사채 (116100),,상장,활성,2020-06-19,,한국중부발전 56-1,KOREA MIDLAND POWER 56-1,회사채,,"60,000,000,000",2020-06-18,원화,2040-06-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.657,,100,100,발행일 전일 20년 국고+0.10%p,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-18,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),교보증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,KOREA MIDLAND/1.657 Bd 20400618 Sr,,
06656,(주)한국중부발전,KR6066561A70,B066561A7,일반사채 (116100),,상장,활성,2020-07-22,,한국중부발전 57-1,KOREA MIDLAND POWER 57-1,회사채,,"90,000,000,000",2020-07-21,원화,2030-07-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.514,,100,100,발행일 전일 10년 국채 최종호가수익률+0.18%p,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-21,비매출,,,무기명,,,,,한국예탁결제원,농협은행(주),KB증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,KOREA MIDLAND/1.514 Bd 20300721 Sr,,
